it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
5071115	Io parlo un po' di tedesco.	11595235	Ik spreek een beetje Duits.	False	False	False	False	False
3784282	Parlo un po' di tedesco.	11595235	Ik spreek een beetje Duits.	True	False	False	False	False
6877745	Questa frase è ambigua.	6863218	Deze zin is ambigu.	False	False	False	False	False
6055869	Dobbiamo aspettare qui Tom.	11595596	We moeten hier op Tom wachten.	True	False	False	False	False
8667544	Sposami!	11596553	Trouw met me!	True	False	False	False	False
11598298	Chi è il re di Spagna?	11598304	Wie is de koning van Spanje?	False	False	False	False	False
5417936	Stai guidando decisamente troppo veloce.	11598772	Je rijdt veel te snel.	True	False	False	False	False
3713749	Il libro è nuovo.	3706918	Het boek is nieuw.	False	False	False	False	False
5444366	Grazie ancora per il tuo aiuto.	11600375	Nogmaals bedankt voor je hulp.	False	False	False	False	False
5444369	Grazie di nuovo per il tuo aiuto.	11600375	Nogmaals bedankt voor je hulp.	False	False	False	False	False
5444367	Grazie ancora per il suo aiuto.	11600374	Nogmaals bedankt voor uw hulp.	False	False	False	False	False
5444371	Grazie di nuovo per il suo aiuto.	11600374	Nogmaals bedankt voor uw hulp.	False	False	False	False	False
900269	È particolarmente freddo stamattina.	11600381	Het is bijzonder koud vanmorgen.	True	False	False	False	False
716321	Hai ottenuto più di me.	10622534	Je hebt meer dan ik verkregen.	True	False	False	False	False
1135796	L'erba nel parco è verde e bella.	9398257	Het gras in het park is groen en mooi.	False	False	False	False	False
5787108	Tu sei più forte di lei.	10666181	Je bent sterker dan zij.	False	False	False	False	False
5787106	Sei più forte di lei.	10666181	Je bent sterker dan zij.	True	False	False	False	False
3252670	Sei libera questo fine settimana?	11604010	Bent u dit weekend vrij?	True	False	False	False	False
373966	Siete liberi questo fine settimana?	11604010	Bent u dit weekend vrij?	True	False	False	False	False
4490269	Buongiorno a tutti!	11604055	Goedemorgen iedereen!	False	False	False	False	False
11604352	Pago con la mia carta Visa.	795990	Ik betaal met mijn Visa-kaart.	True	False	False	False	True
1308200	L'inglese è la mia lingua madre.	8449602	Engels is mijn moedertaal.	False	False	False	False	True
3870116	È il mio compleanno.	8443877	Het is mijn verjaardag.	True	False	False	False	False
5964211	Lavora in Belgio.	9979362	Zij werkt in België.	True	False	False	False	False
398761	Ha studiato in Belgio.	1532816	Zij studeerde in België.	True	False	False	False	False
11605832	Oggi Tom cucina.	11606043	Tom kookt vandaag.	False	False	False	False	False
5482099	Tom si è asciugato i capelli con l'asciugacapelli.	11606048	Tom droogde zijn haar met een haardroger.	False	True	False	False	False
10849704	Tom è un agente segreto.	11606605	Tom is een geheim agent.	False	False	False	False	False
1582990	Ripudiamo la violenza.	11606630	Wij wijzen geweld af.	True	False	False	False	True
1582990	Ripudiamo la violenza.	7955006	We verwerpen geweld.	True	False	False	False	True
1582990	Ripudiamo la violenza.	11606633	We wijzen geweld af.	True	False	False	False	True
1582990	Ripudiamo la violenza.	11606634	Wij verwerpen geweld.	True	False	False	False	True
11606679	Quali sono i fatti?	11606677	Wat zijn de feiten?	False	False	False	False	False
4516922	Quelli sono i fatti.	10662053	Dat zijn de feiten.	False	False	False	False	False
4428567	Ogni uomo deve morire.	754529	Ieder mens moet sterven.	False	False	False	False	False
11608464	Tutti devono morire un giorno.	11608402	Iedereen moet eens sterven.	False	False	False	False	False
4582	Di notte tutti i gatti sono grigi.	8497550	In het donker zijn alle katten grijs.	False	False	False	False	False
6000625	Cipro è un'isola.	8013649	Cyprus is een eiland.	False	False	False	False	False
4801456	Creta è un'isola.	8981415	Kreta is een eiland.	False	False	False	False	False
2681601	Bisogna essere pazienti.	7959378	Jullie moeten geduldig zijn.	True	False	False	False	False
11611639	Tutti hanno un padre e una madre.	11612010	Iedereen heeft een vader en een moeder.	False	False	False	False	False
3471311	Il sole brilla per tutti.	11135244	De zon schijnt voor allen.	False	False	False	False	False
3407078	Che caldo!	4671815	Wat een hitte!	False	False	False	False	False
1653145	Che caldo che fa!	4671815	Wat een hitte!	False	False	False	False	False
1653143	Che caldo che c'è!	4671815	Wat een hitte!	False	False	False	False	False
6727131	Le ho detto che sarei subito tornato.	11135892	Ik zei haar dat ik weldra zou weerkeren.	False	False	False	True	False
6727131	Le ho detto che sarei subito tornato.	11619662	Ik zei haar dat ik zo terug zou zijn.	False	False	False	True	False
946165	Che tempo fa?	5953	Hoe is het weer?	False	False	False	False	False
4489790	Io non so chi l'abbia uccisa.	11619677	Ik weet niet wie haar vermoord heeft.	False	False	False	False	False
4489789	Non so chi l'abbia uccisa.	11619677	Ik weet niet wie haar vermoord heeft.	False	False	False	False	False
11616855	Chi leggerà un giorno le frasi che ho scritto?	11616862	Wie zal op een dag de zinnen lezen die ik heb geschreven?	False	False	False	False	True
2815996	Questo è un pesce.	11614713	Dit is een vis.	False	False	False	False	False
11612555	Lei è la donna che amo.	11612572	Zij is de vrouw van wie ik hou.	False	False	False	False	True
11611739	Il sonetto ha quattordici versi.	11611871	Het sonnet heeft veertien verzen.	False	False	False	True	False
6906533	Perché non possiamo trascorrere più tempo insieme?	6616862	Waarom kunnen we niet meer tijd samen doorbrengen?	False	False	False	False	False
6021600	Mi fa male tutto!	11621170	Alles doet mij pijn!	False	False	False	False	False
10762317	Tom era il mio ragazzo.	11621216	Tom was mijn vriendje.	False	False	False	False	False
2948003	Tom non stava viaggiando.	11621819	Tom was niet op reis.	False	False	False	False	False
2706459	Tom ha una casa con due stanze.	11622207	Tom heeft een huis met twee kamers.	False	False	False	False	False
7096028	È un'illusione ottica.	11622588	Dat is een optische illusie.	True	False	False	True	False
3326466	Di che colore è la neve?	11623274	Welke kleur heeft sneeuw?	False	False	False	False	True
3326500	Che colore ha la neve?	11623274	Welke kleur heeft sneeuw?	False	False	False	False	True
3326500	Che colore ha la neve?	11623277	Welke kleur heeft de sneeuw?	False	False	False	False	True
3326466	Di che colore è la neve?	11623277	Welke kleur heeft de sneeuw?	False	False	False	False	True
11253513	Tom e Mary si amano moltissimo.	11623566	Tom en Mary houden heel veel van elkaar.	False	True	False	False	False
11032713	Ti piace andare in biblioteca?	11629810	Ga je graag naar de bibliotheek?	False	False	False	False	False
11032716	A te piace andare in biblioteca?	11629810	Ga je graag naar de bibliotheek?	False	False	False	False	False
4956436	È una buona scuola.	11629829	Het is een goede school.	True	False	False	False	False
3577670	"Lo prometti? ""Sì."""	11629880	"Beloof je dat? - ""Ja."""	False	False	False	False	False
3400269	Io non parlo lo svedese.	11630383	Ik spreek geen Zweeds.	False	False	False	False	True
3400270	Non parlo svedese.	11630383	Ik spreek geen Zweeds.	False	False	False	False	False
482547	Non parlo il tedesco.	11630410	Ik spreek geen Duits.	False	False	False	False	False
9707261	Non mi piace la neve.	11632754	Ik hou niet van sneeuw.	False	True	False	False	True
379781	Fa abbastanza freddo.	439259	Het is een beetje koud.	True	False	False	False	False
707930	È un segreto.	720761	Dat is een geheim.	True	False	False	False	False
3110092	È la nostra casa.	6622929	Dat is ons huis.	True	False	False	False	True
3205436	Voglio andare in piscina.	3560085	Ik wil in het zwembad gaan.	True	False	False	False	False
6444239	La musica è la mia vita.	11638301	Muziek is mijn leven.	False	False	False	False	True
11640688	O tutto o niente!	11640684	Alles of niets!	False	False	False	False	False
11640732	Aiuta te stesso e Dio ti aiuterà!	11640723	Help jezelf en God zal je helpen!	True	True	False	False	True
11640737	Aiuta te stesso e Dio ti aiuterà.	8933042	Help jezelf en God zal je helpen.	True	True	False	False	True
7369060	Tom è uno zombie.	11641204	Tom is een zombie.	False	False	False	False	False
11641831	Maria è la mia ragazza.	7555202	Maria is mijn vriendin.	False	False	False	False	True
6779086	Il diavolo è un egoista.	11641835	De duivel is een egoïst.	False	False	False	False	False
11642390	Il diavolo è morto.	8800639	De duivel is dood.	False	False	False	False	False
11648181	Voglio andare nella piscina.	3560085	Ik wil in het zwembad gaan.	True	False	False	False	False
11648183	Voglio andare dentro la piscina.	3560085	Ik wil in het zwembad gaan.	True	False	False	False	True
11650064	Pepe o sale?	11650069	Peper of zout?	False	False	False	False	False
3133498	Domani è venerdì.	11651087	Morgen is het vrijdag.	False	False	False	False	False
5500087	Domani è lunedì.	6179285	Morgen is het maandag.	False	False	False	False	False
750820	Sono straniero.	9593675	Ik ben buitenlander.	True	False	False	False	False
11629074	Sono straniera.	9593675	Ik ben buitenlander.	True	False	False	False	False
11653224	L'uomo è un lupo per l'uomo.	379261	De mens is een wolf voor de mens.	False	False	False	False	False
11656754	Sono le due.	3550549	Het is twee uur.	True	False	False	False	True
830187	L'alfabeto inglese ha 26 lettere.	11661712	Het Engelse alfabet heeft 26 letters.	False	False	False	False	False
11661780	L'alfabeto sloveno ha 25 lettere.	11661708	Het Sloveense alfabet heeft 25 letters.	False	False	False	False	False
11661799	L'alfabeto sloveno si compone di 25 lettere: a, b, c, č, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, š, t, u, v, z, ž.	11661750	Het Sloveense alfabet bestaat uit 25 letters: a, b, c, č, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, š, t, u, v, z, ž.	False	True	False	True	False
6036242	Non parlo fluentemente il francese.	11666231	Ik spreek geen vloeiend Frans.	False	False	False	False	False
1851349	Mettete quel libro da parte per me.	874455	Leg dat boek voor mij aan de kant.	True	False	False	False	False
2356188	Tom dovrebbe seguire il consiglio di Mary.	11341621	Tom moet Maria's advies nemen.	False	False	False	False	False
11672021	Qual è la lingua ufficiale della Tunisia?	9751296	Wat is de officiële taal van Tunesië?	False	False	False	False	True
5804913	Io annaffio i fiori.	7802207	Ik geef de bloemen water.	False	False	False	False	False
5804912	Annaffio i fiori.	7802207	Ik geef de bloemen water.	False	False	False	False	False
11676527	Le lingue antiche sono le più difficili.	11676511	De oude talen zijn het moeilijkst.	False	False	False	False	True
828594	La barba non fa il filosofo.	11678120	Een baard maakt nog geen filosoof.	False	False	False	False	False
3786039	Anche un orologio fermo segna l'ora giusta due volte al giorno.	11689602	Zelfs een kapotte klok geeft tweemaal per dag de juiste tijd aan.	False	False	False	False	False
11690657	Ci sono piramidi in tutto il mondo non solo in Egitto.	11690648	Er zijn piramides over de hele wereld, niet alleen in Egypte.	False	False	False	False	False
11693989	Parli polacco?	4746374	Spreek je Pools?	True	False	False	False	False
4820275	Sto iniziando a ricordare.	775243	Ik begin het mij te herinneren.	True	False	False	False	False
3643793	Sto iniziando a ricordarla.	775243	Ik begin het mij te herinneren.	True	False	False	False	False
3643792	Sto iniziando a ricordarlo.	775243	Ik begin het mij te herinneren.	True	False	False	False	False
1293709	Sto cominciando a ricordare.	775243	Ik begin het mij te herinneren.	True	False	False	False	False
3756050	Lui perse la vista.	2997124	Hij heeft zijn gezichtsvermogen verloren.	False	False	False	False	True
3756049	Perse la vista.	2997124	Hij heeft zijn gezichtsvermogen verloren.	True	False	False	False	True
3756048	Lui ha perso la vista.	2997124	Hij heeft zijn gezichtsvermogen verloren.	False	False	False	False	True
3756047	Ha perso la vista.	2997124	Hij heeft zijn gezichtsvermogen verloren.	True	False	False	False	True
2185023	Lui diventò cieco.	1561003	Hij werd blind.	False	False	False	False	False
2185022	Diventò cieco.	1561003	Hij werd blind.	True	False	False	False	False
1255776	Lui divenne cieco.	1561003	Hij werd blind.	False	False	False	False	False
1255775	Divenne cieco.	1561003	Hij werd blind.	True	False	False	False	False
2507184	Il cane è il vostro.	8426971	De hond is van u.	False	False	False	False	False
2507183	Il cane è vostro.	8426971	De hond is van u.	False	False	False	False	False
2507180	Il cane è tuo.	8426971	De hond is van u.	False	False	False	False	False
991711	Il cane è il tuo.	8426971	De hond is van u.	False	False	False	False	False
5310357	È la mia insegnante.	11704002	Zij is mijn lerares.	True	False	False	False	True
3385809	Tom ha finito la maratona in meno di cinque ore.	1478069	Tom liep de marathon in minder dan vijf uur.	False	False	False	False	True
8359367	Tutti per uno, uno per tutti!	8359359	Allen voor één, één voor allen!	False	False	False	False	False
1272148	Non toccate i fiori.	7898244	Raak de bloemen niet aan.	False	False	False	False	False
1272147	Non tocchi i fiori.	7898244	Raak de bloemen niet aan.	False	False	False	False	False
984960	Non toccare i fiori.	7898244	Raak de bloemen niet aan.	False	False	False	False	False
5069801	Ieri io e mia moglie siamo andate a teatro.	5047262	Gisteren zijn mijn vrouw en ik naar het theater geweest.	False	False	False	False	False
5069800	Ieri io e mia moglie siamo andati a teatro.	5047262	Gisteren zijn mijn vrouw en ik naar het theater geweest.	False	False	False	False	False
8501190	Vinse una medaglia.	8652268	Ze won een medaille.	True	False	False	False	False
8501189	Ha vinto una medaglia.	8652268	Ze won een medaille.	True	False	False	False	False
11728877	Chi legge vive mille vite.	11728966	Wie leest, leeft duizend levens.	False	False	False	False	False
2808106	È proibito fumare.	11730494	Roken verboden.	True	False	False	False	False
4503017	La tua scrittura è orribile.	11735916	Je handschrift is verschrikkelijk.	False	False	False	False	False
4503019	La vostra scrittura è orribile.	11735918	Uw handschrift is verschrikkelijk.	False	False	False	False	False
3634657	Noi siamo pronte a partire.	4558313	We zijn klaar om te vertrekken.	False	False	False	False	False
3634656	Siamo pronte a partire.	4558313	We zijn klaar om te vertrekken.	True	False	False	False	False
